,url,prize,photographer,year
2527,https://www.worldpressphoto.org/collection/photo-contest/2016/sara-naomi-lewkowicz/1,"Stories, 3rd prize",Sara Naomi Lewkowicz,2016
2528,https://www.worldpressphoto.org/collection/photo-contest/2016/zohreh-saberi/1,"Singles, 3rd prize",Zohreh Saberi,2016
2529,https://www.worldpressphoto.org/collection/photo-contest/2016/mauricio-lima-dl/1,"Singles, 2nd prize",Mauricio Lima,2016
2530,https://www.worldpressphoto.org/collection/photo-contest/2016/kevin-frayer-dl/1,"Singles, 1st prize",Kevin Frayer,2016
2531,https://www.worldpressphoto.org/collection/photo-contest/2016/rohan-kelly/1,"Singles, 1st prize",Rohan Kelly,2016
2532,https://www.worldpressphoto.org/collection/photo-contest/2016/francesco-zizola/1,"Stories, 2nd prize",Francesco Zizola,2016
2533,https://www.worldpressphoto.org/collection/photo-contest/2016/mario-cruz/1,"Stories, 1st prize",Mário Cruz,2016
2534,https://www.worldpressphoto.org/collection/photo-contest/2016/john-j-kim/1,"Singles, 3rd prize",John J. Kim,2016
2535,https://www.worldpressphoto.org/collection/photo-contest/2016/adriane-ohanesian/1,"Singles, 2nd prize",Adriane Ohanesian,2016
2536,https://www.worldpressphoto.org/collection/photo-contest/2016/zhang-lei/1,"Singles, 1st prize",Zhang Lei,2016
2537,https://www.worldpressphoto.org/collection/photo-contest/2016/daniel-berehulak-dls/1,"Stories, 1st prize",Daniel Berehulak,2016
2538,https://www.worldpressphoto.org/collection/photo-contest/2016/anuar-patjane-floriuk/1,"Singles, 2nd prize",Anuar Patjane Floriuk,2016
2539,https://www.worldpressphoto.org/collection/photo-contest/2016/daniel-berehulak-gns/1,"Stories, 3rd prize",Daniel Berehulak,2016
2540,https://www.worldpressphoto.org/collection/photo-contest/2016/tim-laman/1,"Stories, 1st prize",Tim Laman,2016
2541,https://www.worldpressphoto.org/collection/photo-contest/2016/sergio-tapiro/1,"Singles, 3rd prize",Sergio Tapiro,2016
2542,https://www.worldpressphoto.org/collection/photo-contest/2016/roberto-schmidt/1,"Stories, 2nd prize",Roberto Schmidt,2016
2543,https://www.worldpressphoto.org/collection/photo-contest/2016/sameer-al-doumy/1,"Stories, 1st prize",Sameer Al-Doumy,2016
2544,https://www.worldpressphoto.org/collection/photo-contest/2016/niclas-hammarstrom/1,"Singles, 3rd prize",Niclas Hammarström,2016
2545,https://www.worldpressphoto.org/collection/photo-contest/2016/corentin-fohlen/1,"Singles, 2nd prize",Corentin Fohlen,2016
2546,https://www.worldpressphoto.org/collection/photo-contest/2016/warren-richardson/1,"Singles, 1st prize",Warren Richardson,2016
2547,https://www.worldpressphoto.org/collection/photo-contest/2016/tara-todras-whitehill/1,"Stories, 3rd prize",Tara Todras-Whitehill,2016
2548,https://www.worldpressphoto.org/collection/photo-contest/2016/christian-bobst/1,"Stories, 2nd prize",Christian Bobst,2016
2549,https://www.worldpressphoto.org/collection/photo-contest/2016/vladimir-pesnya/1,"Stories, 1st prize",Vladimir Pesnya,2016
2550,https://www.worldpressphoto.org/collection/photo-contest/2016/jonas-lindkvist/1,"Singles, 3rd prize",Jonas Lindkvist,2016
2551,https://www.worldpressphoto.org/collection/photo-contest/2016/bulent-kilic/1,"Stories, 3rd prize",Bulent Kilic,2016
2552,https://www.worldpressphoto.org/collection/photo-contest/2016/christian-walgram/1,"Singles, 1st prize",Christian Walgram,2016
2553,https://www.worldpressphoto.org/collection/photo-contest/2016/greg-nelson/1,"Singles, 2nd prize",Greg Nelson,2016
2554,https://www.worldpressphoto.org/collection/photo-contest/2016/christian-ziegler/1,"Stories, 3rd prize",Christian Ziegler,2016
2555,https://www.worldpressphoto.org/collection/photo-contest/2016/matic-zorman/1,"Singles, 1st prize",Matic Zorman,2016
2556,https://www.worldpressphoto.org/collection/photo-contest/2016/matjaz-krivic/1,"Singles, 2nd prize",Matjaz Krivic,2016
2557,https://www.worldpressphoto.org/collection/photo-contest/2016/brent-stirton/1,"Stories, 2nd prize",Brent Stirton,2016
2558,https://www.worldpressphoto.org/collection/photo-contest/2016/kazuma-obara/1,"Stories, 1st prize",Kazuma Obara,2016
2559,https://www.worldpressphoto.org/collection/photo-contest/2016/daniel-ochoa-de-olza/1,"Stories, 2nd prize",Daniel Ochoa de Olza,2016
2560,https://www.worldpressphoto.org/collection/photo-contest/2016/magnus-wennman/1,"Stories, 3rd prize",Magnus Wennman,2016
2561,https://www.worldpressphoto.org/collection/photo-contest/2016/dario-mitidieri/1,"Singles, 3rd prize",Dario Mitidieri,2016
2562,https://www.worldpressphoto.org/collection/photo-contest/2017/markus-jokela/1,"Stories, 3rd prize",Markus Jokela,2017
2563,https://www.worldpressphoto.org/collection/photo-contest/2017/jonathan-bachman/1,"Singles, 1st prize",Jonathan Bachman,2017
2564,https://www.worldpressphoto.org/collection/photo-contest/2017/hossein-fatemi/1,"Stories, 2nd prize",Hossein Fatemi,2017
2565,https://www.worldpressphoto.org/collection/photo-contest/2017/alessio-romenzi/1,"Stories, 3rd prize",Alessio Romenzi,2017
2566,https://www.worldpressphoto.org/collection/photo-contest/2017/sergey-ponomarev/1,"Stories, 2nd prize",Sergey Ponomarev,2017
2567,https://www.worldpressphoto.org/collection/photo-contest/2017/daniel-berehulak/1,"Stories, 1st prize",Daniel Berehulak,2017
2568,https://www.worldpressphoto.org/collection/photo-contest/2017/noel-celis/1,"Singles, 3rd prize",Noel Celis,2017
2569,https://www.worldpressphoto.org/collection/photo-contest/2017/santi-palacios/1,"Singles, 2nd prize",Santi Palacios,2017
2570,https://www.worldpressphoto.org/collection/photo-contest/2017/francesco-comello/1,"Stories, 3rd prize",Francesco Comello,2017
2571,https://www.worldpressphoto.org/collection/photo-contest/2017/paula-bronstein/1,"Singles, 1st prize",Paula Bronstein,2017
2572,https://www.worldpressphoto.org/collection/photo-contest/2017/tomas-munita/1,"Stories, 1st prize",Tomás Munita,2017
2573,https://www.worldpressphoto.org/collection/photo-contest/2017/matthieu-paley/1,"Singles, 3rd prize",Matthieu Paley,2017
2574,https://www.worldpressphoto.org/collection/photo-contest/2017/wang-tiejun/1,"Singles, 2nd prize",Wang Tiejun,2017
2575,https://www.worldpressphoto.org/collection/photo-contest/2017/peter-bauza/1,"Stories, 3rd prize",Peter Bauza,2017
2576,https://www.worldpressphoto.org/collection/photo-contest/2017/lalo-de-almeida/1,"Stories, 2nd prize",Lalo de Almeida,2017
2577,https://www.worldpressphoto.org/collection/photo-contest/2017/amber-bracken/1,"Stories, 1st prize",Amber Bracken,2017
2578,https://www.worldpressphoto.org/collection/photo-contest/2017/daniel-etter/1,"Singles, 3rd prize",Daniel Etter,2017
2579,https://www.worldpressphoto.org/collection/photo-contest/2017/vadim-ghirda/1,"Singles, 2nd prize",Vadim Ghirda,2017
2580,https://www.worldpressphoto.org/collection/photo-contest/2017/francis-perez/1,"Singles, 1st prize",Francis Pérez,2017
2581,https://www.worldpressphoto.org/collection/photo-contest/2017/elena-anosova/1,"Stories, 2nd prize",Elena Anosova,2017
2582,https://www.worldpressphoto.org/collection/photo-contest/2017/nayan-khanolkar/1,"Singles, 2nd prize",Nayan Khanolkar,2017
2583,https://www.worldpressphoto.org/collection/photo-contest/2017/laurent-van-der-stockt/1,"Singles, 1st prize",Laurent Van der Stockt,2017
2584,https://www.worldpressphoto.org/collection/photo-contest/2017/brent-stirton/1,"Stories, 1st prize",Brent Stirton,2017
2585,https://www.worldpressphoto.org/collection/photo-contest/2017/jaime-rojo/1,"Singles, 3rd prize",Jaime Rojo,2017
2586,https://www.worldpressphoto.org/collection/photo-contest/2017/mathieu-willcocks/1,"Stories, 3rd prize",Mathieu Willcocks,2017
2587,https://www.worldpressphoto.org/collection/photo-contest/2017/ameer-alhabi/1,"Stories, 2nd prize",Ameer Alhabi ,2017
2588,https://www.worldpressphoto.org/collection/photo-contest/2017/burhan-ozbilici-sns/1,"Stories, 1st prize",Burhan Ozbilici,2017
2589,https://www.worldpressphoto.org/collection/photo-contest/2017/felipe-dana/1,"Singles, 3rd prize",Felipe Dana,2017
2590,https://www.worldpressphoto.org/collection/photo-contest/2017/abd-doumany/1,"Singles, 2nd prize",Abd Doumany,2017
2591,https://www.worldpressphoto.org/collection/photo-contest/2017/jamal-taraqai/1,"Singles, 1st prize",Jamal Taraqai,2017
2592,https://www.worldpressphoto.org/collection/photo-contest/2017/darren-calabrese/1,"Stories, 3rd prize",Darren Calabrese,2017
2593,https://www.worldpressphoto.org/collection/photo-contest/2017/michael-hanke/1,"Stories, 2nd prize",Michael Hanke,2017
2594,https://www.worldpressphoto.org/collection/photo-contest/2017/giovanni-capriotti/1,"Stories, 1st prize",Giovanni Capriotti,2017
2595,https://www.worldpressphoto.org/collection/photo-contest/2017/kai-oliver-pfaffenbach/1,"Singles, 3rd prize",Kai Oliver Pfaffenbach,2017
2596,https://www.worldpressphoto.org/collection/photo-contest/2017/valery-melnikov/1,"Stories, 1st prize",Valery Melnikov,2017
2597,https://www.worldpressphoto.org/collection/photo-contest/2017/tom-jenkins/1,"Singles, 1st prize",Tom Jenkins,2017
2598,https://www.worldpressphoto.org/collection/photo-contest/2017/jay-clendenin/1,"Stories, 3rd prize",Jay Clendenin,2017
2599,https://www.worldpressphoto.org/collection/photo-contest/2017/antonio-gibotta/1,"Stories, 2nd prize",Antonio Gibotta,2017
2600,https://www.worldpressphoto.org/collection/photo-contest/2017/michael-kim/1,"Stories, 1st prize",Michael Vince Kim,2017
2601,https://www.worldpressphoto.org/collection/photo-contest/2017/kristina-kormilitsyna/1,"Singles, 3rd prize",Kristina Kormilitsyna,2017
2602,https://www.worldpressphoto.org/collection/photo-contest/2017/robin-hammond/1,"Singles, 2nd prize",Robin Hammond,2017
2603,https://www.worldpressphoto.org/collection/photo-contest/2017/ami-vitale/1,"Stories, 2nd prize",Ami Vitale,2017
2604,https://www.worldpressphoto.org/collection/photo-contest/2017/magnus-wennman/1,"Singles, 1st prize",Magnus Wennman,2017
2605,https://www.worldpressphoto.org/collection/photo-contest/2017/bence-mate/1,"Stories, 3rd prize",Bence Máté,2017
2606,https://www.worldpressphoto.org/collection/photo-contest/2017/cameron-spencer/1,"Singles, 2nd prize",Cameron Spencer,2017
2607,https://www.worldpressphoto.org/collection/photo-contest/2018/kadir-van-lohuizen/1,"Stories, 1st prize",Kadir van Lohuizen,2018
2608,https://www.worldpressphoto.org/collection/photo-contest/2018/luca-locatelli/1,"Stories, 2nd prize",Luca Locatelli,2018
2609,https://www.worldpressphoto.org/collection/photo-contest/2018/daniel-beltra/1,"Stories, 3rd prize",Daniel Beltra,2018
2610,https://www.worldpressphoto.org/collection/photo-contest/2018/francesco-pistilli/1,"Stories, 3rd prize",Francesco Pistilli,2018
2611,https://www.worldpressphoto.org/collection/photo-contest/2018/md-masfiqur-akhtar-sohan/1,"Singles, 3rd prize",Md Masfiqur Akhtar Sohan,2018
2612,https://www.worldpressphoto.org/collection/photo-contest/2018/ivor-prickett-gns/1,"Stories, 1st prize",Ivor Prickett,2018
2613,https://www.worldpressphoto.org/collection/photo-contest/2018/kevin-frayer/1,"Stories, 2nd prize",Kevin Frayer,2018
2614,https://www.worldpressphoto.org/collection/photo-contest/2018/thomas-p-peschak-EN3/1,"Singles, 3rd prize",Thomas P. Peschak,2018
2615,https://www.worldpressphoto.org/collection/photo-contest/2018/richard-tsong-taatarii/1,"Singles, 2nd prize",Richard Tsong-Taatarii,2018
2616,https://www.worldpressphoto.org/collection/photo-contest/2018/thomas-p-peschak-EN2/1,"Singles, 2nd prize",Thomas P. Peschak,2018
2617,https://www.worldpressphoto.org/collection/photo-contest/2018/heba-khamis/1,"Stories, 1st prize",Heba Khamis,2018
2618,https://www.worldpressphoto.org/collection/photo-contest/2018/espen-rasmussen/1,"Stories, 3rd prize",Espen Rasmussen,2018
2619,https://www.worldpressphoto.org/collection/photo-contest/2018/george-steinmetz/1,"Stories, 2nd prize",George Steinmetz,2018
2620,https://www.worldpressphoto.org/collection/photo-contest/2018/fausto-podavini/1,"Stories, 2nd prize",Fausto Podavini,2018
2621,https://www.worldpressphoto.org/collection/photo-contest/2018/roger-turesson/1,"Singles, 3rd prize",Roger Turesson,2018
2622,https://www.worldpressphoto.org/collection/photo-contest/2018/giulio-di-sturco/1,"Singles, 2nd prize",Giulio Di Sturco,2018
2623,https://www.worldpressphoto.org/collection/photo-contest/2018/jesco-denzel/1,"Singles, 1st prize",Jesco Denzel,2018
2624,https://www.worldpressphoto.org/collection/photo-contest/2018/toby-melville/1,Photo of the Year Nominee,Toby Melville,2018
2625,https://www.worldpressphoto.org/collection/photo-contest/2018/patrick-brown/1,Photo of the Year Nominee,Patrick Brown,2018
2626,https://www.worldpressphoto.org/collection/photo-contest/2018/ivor-prickett-2/1,Photo of the Year Nominee,Ivor Prickett,2018
2627,https://www.worldpressphoto.org/collection/photo-contest/2018/ivor-prickett-1/1,Photo of the Year Nominee,Ivor Prickett,2018
2628,https://www.worldpressphoto.org/collection/photo-contest/2018/adam-ferguson/1,Photo of the Year Nominee,Adam Ferguson,2018
2629,https://www.worldpressphoto.org/collection/photo-contest/2018/neil-aldridge/1,"Singles, 1st prize",Neil Aldridge,2018
2630,https://www.worldpressphoto.org/collection/photo-contest/2018/javier-arcenillas/1,"Stories, 3rd prize",Javier Arcenillas,2018
2631,https://www.worldpressphoto.org/collection/photo-contest/2018/patrick-brown-gn/1,"Singles, 1st prize",Patrick Brown,2018
2632,https://www.worldpressphoto.org/collection/photo-contest/2018/thomas-p-peschak-na/1,"Singles, 2nd prize",Thomas P. Peschak,2018
2633,https://www.worldpressphoto.org/collection/photo-contest/2018/corey-arnold/1,"Singles, 1st prize",Corey Arnold,2018
2634,https://www.worldpressphoto.org/collection/photo-contest/2018/juan-barreto/1,"Stories, 3rd prize",Juan Barreto,2018
2635,https://www.worldpressphoto.org/collection/photo-contest/2018/toby-melville-sns/1,"Stories, 2nd prize",Toby Melville,2018
2636,https://www.worldpressphoto.org/collection/photo-contest/2018/david-becker/1,"Stories, 1st prize",David Becker,2018
2637,https://www.worldpressphoto.org/collection/photo-contest/2018/goran-tomasevic/1,"Singles, 3rd prize",Goran Tomasevic,2018
2638,https://www.worldpressphoto.org/collection/photo-contest/2018/ryan-kelly/1,"Singles, 2nd prize",Ryan Kelly,2018
2639,https://www.worldpressphoto.org/collection/photo-contest/2018/ronaldo-schemidt-sn/1,"Singles, 1st prize",Ronaldo Schemidt,2018
2640,https://www.worldpressphoto.org/collection/photo-contest/2018/nikolai-linares/1,"Stories, 3rd prize",Nikolai Linares,2018
2641,https://www.worldpressphoto.org/collection/photo-contest/2018/juan-d-arredondo/1,"Stories, 2nd prize",Juan D Arredondo,2018
2642,https://www.worldpressphoto.org/collection/photo-contest/2018/alain-schroeder/1,"Stories, 1st prize",Alain Schroeder,2018
2643,https://www.worldpressphoto.org/collection/photo-contest/2018/erik-sampers/1,"Singles, 3rd prize",Erik Sampers,2018
2644,https://www.worldpressphoto.org/collection/photo-contest/2018/carla-kogelman/1,"Stories, 1st prize",Carla Kogelman,2018
2645,https://www.worldpressphoto.org/collection/photo-contest/2018/oliver-scarff/1,"Singles, 1st prize",Oli Scarff,2018
2646,https://www.worldpressphoto.org/collection/photo-contest/2018/tatiana-vinogradova/1,"Stories, 3rd prize",Tatiana Vinogradova,2018
2647,https://www.worldpressphoto.org/collection/photo-contest/2018/anna-boyiazis/1,"Stories, 2nd prize",Anna Boyiazis,2018
2648,https://www.worldpressphoto.org/collection/photo-contest/2018/adam-ferguson-pes/1,"Stories, 1st prize",Adam Ferguson,2018
2649,https://www.worldpressphoto.org/collection/photo-contest/2018/huaifeng-li/1,"Singles, 3rd prize",Huaifeng Li  ,2018
2650,https://www.worldpressphoto.org/collection/photo-contest/2018/alessio-mamo/1,"Singles, 2nd prize",Alessio Mamo,2018
2651,https://www.worldpressphoto.org/collection/photo-contest/2018/magnus-wennman/1,"Singles, 1st prize",Magnus Wennman,2018
2652,https://www.worldpressphoto.org/collection/photo-contest/2018/thomas-p-peschak-nas/1,"Stories, 3rd prize",Thomas P. Peschak,2018
2653,https://www.worldpressphoto.org/collection/photo-contest/2018/jasper-doest/1,"Stories, 2nd prize",Jasper Doest,2018
2654,https://www.worldpressphoto.org/collection/photo-contest/2018/ami-vitale/1,"Stories, 1st prize",Ami Vitale,2018
2655,https://www.worldpressphoto.org/collection/photo-contest/2018/michael-patrick-o-neill/1,"Singles, 3rd prize",Michael Patrick O'Neill,2018
2656,https://www.worldpressphoto.org/collection/photo-contest/2018/stephen-mccarthy/1,"Singles, 2nd prize",Stephen McCarthy,2018
2657,https://www.worldpressphoto.org/collection/photo-contest/2019/mario-cruz/1,"Singles, 3rd Prize",Mário Cruz,2019
2658,https://www.worldpressphoto.org/collection/photo-contest/2019/marco-gualazzini-ens/1,"Stories, 1st Prize",Marco Gualazzini,2019
2659,https://www.worldpressphoto.org/collection/photo-contest/2019/nadia-shira-cohen/1,"Stories, 2nd Prize",Nadia Shira Cohen,2019
2660,https://www.worldpressphoto.org/collection/photo-contest/2019/thomas-p-peschak/1,"Stories, 3rd Prize",Thomas P. Peschak,2019
2661,https://www.worldpressphoto.org/collection/photo-contest/2019/john-wessels-gns2/1,"Stories, 2nd Prize",John  Wessels,2019
2662,https://www.worldpressphoto.org/collection/photo-contest/2019/daniele-volpe/1,"Singles, 2nd Prize",Daniele Volpe,2019
2663,https://www.worldpressphoto.org/collection/photo-contest/2019/brendan-smialowski/1,"Singles, 3rd Prize",Brendan Smialowski,2019
2664,https://www.worldpressphoto.org/collection/photo-contest/2019/lorenzo-tugnoli-gns/1,"Stories, 1st Prize",Lorenzo  Tugnoli,2019
