initial index,Path,Colors_RGB
1853,F:\Temp\1982\Wendy Watriss\2.jpg,"[[39, 39, 39], [209, 209, 209], [113, 113, 113], [73, 73, 73], [160, 160, 160]]"
1854,F:\Temp\1982\Wendy Watriss\3.jpg,"[[203, 203, 203], [86, 86, 86], [127, 127, 127], [47, 47, 47], [167, 167, 167]]"
1855,F:\Temp\1982\Wendy Watriss\2.jpg,"[[39, 39, 39], [209, 209, 209], [113, 113, 113], [73, 73, 73], [160, 160, 160]]"
1856,F:\Temp\1982\Wendy Watriss\7.jpg,"[[17, 16, 17], [203, 200, 200], [95, 94, 94], [51, 49, 50], [154, 152, 151]]"
1857,F:\Temp\1982\Dölf Preisig\5.jpg,"[[34, 34, 34], [160, 160, 160], [210, 210, 210], [73, 73, 73], [125, 125, 125]]"
1858,F:\Temp\1982\Stormi Lee Greener\4.jpg,"[[50, 50, 50], [142, 142, 142], [19, 19, 19], [92, 92, 92], [199, 199, 199]]"
1859,F:\Temp\1982\Ron Edmonds\7.jpg,"[[28, 28, 28], [143, 143, 143], [106, 106, 106], [183, 183, 183], [64, 64, 64]]"
1860,F:\Temp\1982\Vincent Mentzel\4.jpg,"[[21, 21, 21], [113, 113, 113], [192, 192, 192], [67, 67, 67], [149, 149, 149]]"
1861,F:\Temp\1982\Stormi Lee Greener\3.jpg,"[[116, 116, 116], [21, 21, 21], [211, 211, 211], [64, 64, 64], [164, 164, 164]]"
1862,F:\Temp\1982\Stormi Lee Greener\6.jpg,"[[89, 89, 89], [23, 23, 23], [192, 192, 192], [53, 53, 53], [130, 130, 130]]"
1863,F:\Temp\1982\Eddie Adams\2.jpg,"[[210, 210, 210], [30, 30, 30], [130, 130, 130], [76, 76, 76], [169, 169, 169]]"
1864,F:\Temp\1982\Stormi Lee Greener\2.jpg,"[[22, 22, 22], [87, 87, 87], [200, 200, 200], [48, 48, 48], [135, 135, 135]]"
1865,F:\Temp\1982\Eddie Adams\1.jpg,"[[72, 72, 72], [211, 211, 211], [117, 117, 117], [181, 181, 181], [37, 37, 37]]"
1866,F:\Temp\1982\Wendy Watriss\4.jpg,"[[28, 28, 28], [143, 143, 143], [184, 184, 184], [44, 44, 44], [94, 94, 94]]"
1867,F:\Temp\1982\Wendy Watriss\7.jpg,"[[17, 16, 17], [203, 200, 200], [95, 94, 94], [51, 49, 50], [154, 152, 151]]"
1868,F:\Temp\1982\Douglas Kirkland\1.jpg,"[[82, 76, 69], [36, 31, 29], [108, 103, 86], [63, 57, 52], [212, 206, 164]]"
1869,F:\Temp\1982\Stormi Lee Greener\1.jpg,"[[219, 219, 219], [52, 52, 52], [103, 103, 103], [24, 24, 24], [162, 162, 162]]"
1870,F:\Temp\1982\Wendy Watriss\2.jpg,"[[39, 39, 39], [209, 209, 209], [113, 113, 113], [73, 73, 73], [160, 160, 160]]"
1871,F:\Temp\1982\Sergei Kivrin\1.jpg,"[[16, 15, 16], [147, 145, 148], [66, 65, 63], [184, 184, 188], [108, 107, 107]]"
1872,F:\Temp\1982\Wendy Watriss\1.jpg,"[[199, 199, 199], [75, 75, 75], [34, 34, 34], [163, 163, 163], [121, 121, 121]]"
1873,F:\Temp\1982\Gary Friedman\3.jpg,"[[211, 211, 211], [47, 47, 47], [136, 136, 136], [89, 89, 89], [180, 180, 180]]"
1874,F:\Temp\1982\Eddie Adams\6.jpg,"[[57, 57, 57], [169, 169, 169], [91, 91, 91], [129, 129, 129], [223, 223, 223]]"
1875,F:\Temp\1982\Wendy Watriss\6.jpg,"[[27, 27, 27], [156, 156, 156], [104, 104, 104], [194, 194, 194], [63, 63, 63]]"
1876,F:\Temp\1982\Dieter Blum\7.jpg,"[[29, 13, 14], [210, 195, 173], [137, 63, 43], [72, 26, 24], [183, 132, 90]]"
1877,F:\Temp\1982\Makram Karim\4.jpg,"[[144, 144, 144], [208, 208, 208], [87, 87, 87], [116, 116, 116], [177, 177, 177]]"
1878,F:\Temp\1982\Stormi Lee Greener\2.jpg,"[[22, 22, 22], [87, 87, 87], [200, 200, 200], [48, 48, 48], [135, 135, 135]]"
1879,F:\Temp\1982\Wendy Watriss\3.jpg,"[[203, 203, 203], [86, 86, 86], [127, 127, 127], [47, 47, 47], [167, 167, 167]]"
1880,F:\Temp\1982\Wendy Watriss\6.jpg,"[[27, 27, 27], [156, 156, 156], [104, 104, 104], [194, 194, 194], [63, 63, 63]]"
1881,F:\Temp\1982\Dieter Blum\3.jpg,"[[118, 104, 71], [32, 17, 14], [204, 196, 176], [71, 61, 45], [166, 154, 116]]"
1882,F:\Temp\1982\Wendy Watriss\3.jpg,"[[203, 203, 203], [86, 86, 86], [127, 127, 127], [47, 47, 47], [167, 167, 167]]"
1883,F:\Temp\1982\Imre Benkö\1.jpg,"[[210, 210, 210], [106, 106, 106], [52, 52, 52], [146, 146, 146], [184, 184, 184]]"
1884,F:\Temp\1982\Ron Edmonds\5.jpg,"[[56, 56, 56], [148, 148, 148], [104, 104, 104], [193, 193, 193], [18, 18, 18]]"
1885,F:\Temp\1982\Stormi Lee Greener\7.jpg,"[[213, 213, 213], [31, 31, 31], [76, 76, 76], [124, 124, 124], [181, 181, 181]]"
1886,F:\Temp\1982\Eddie Adams\8.jpg,"[[85, 85, 85], [136, 136, 136], [61, 61, 61], [208, 208, 208], [111, 111, 111]]"
1887,F:\Temp\1982\James G. Laragy\1.jpg,"[[18, 18, 18], [185, 185, 185], [98, 98, 98], [57, 57, 57], [141, 141, 141]]"
1888,F:\Temp\1982\Dieter Blum\9.jpg,"[[26, 12, 14], [210, 199, 181], [98, 24, 22], [188, 145, 107], [152, 72, 51]]"
1889,F:\Temp\1982\Makram Karim\3.jpg,"[[106, 106, 106], [160, 160, 160], [79, 79, 79], [190, 190, 190], [134, 134, 134]]"
1890,F:\Temp\1982\Viktor Chernov\4.jpg,"[[101, 101, 101], [17, 17, 17], [200, 200, 200], [49, 49, 49], [154, 154, 154]]"
1891,F:\Temp\1982\Wendy Watriss\4.jpg,"[[28, 28, 28], [143, 143, 143], [184, 184, 184], [44, 44, 44], [94, 94, 94]]"
1892,F:\Temp\1983\James Bruce Dickman\3.jpg,"[[44, 44, 44], [174, 174, 174], [209, 209, 209], [93, 93, 93], [140, 140, 140]]"
1893,F:\Temp\1983\Achim Bussler\5.jpg,"[[77, 77, 77], [189, 189, 189], [115, 115, 115], [31, 31, 31], [151, 151, 151]]"
1894,F:\Temp\1983\Enrico Ferorelli\1.jpg,"[[117, 123, 110], [194, 215, 214], [49, 37, 27], [160, 171, 158], [85, 83, 67]]"
1895,F:\Temp\1983\Robin Moyer\7.jpg,"[[136, 123, 104], [34, 29, 20], [161, 157, 144], [93, 77, 57], [177, 187, 183]]"
1896,F:\Temp\1983\James Bruce Dickman\10.jpg,"[[37, 37, 37], [142, 142, 142], [69, 69, 69], [182, 182, 182], [104, 104, 104]]"
1897,F:\Temp\1983\Neil McGahee\8.jpg,"[[37, 37, 37], [219, 219, 219], [127, 127, 127], [170, 170, 170], [82, 82, 82]]"
1898,F:\Temp\1983\Chuck Fishman\7.jpg,"[[110, 86, 57], [176, 199, 199], [195, 66, 37], [74, 54, 38], [143, 135, 102]]"
1899,F:\Temp\1983\Randy Eli Grothe\5.jpg,"[[110, 110, 110], [30, 30, 30], [151, 151, 151], [201, 201, 201], [68, 68, 68]]"
1900,F:\Temp\1983\James Bruce Dickman\6.jpg,"[[152, 152, 152], [25, 25, 25], [118, 118, 118], [197, 197, 197], [76, 76, 76]]"
1901,F:\Temp\1983\Achim Bussler\6.jpg,"[[71, 71, 71], [199, 199, 199], [29, 29, 29], [115, 115, 115], [162, 162, 162]]"
1902,F:\Temp\1983\Achim Bussler\8.jpg,"[[104, 104, 104], [190, 190, 190], [35, 35, 35], [145, 145, 145], [69, 69, 69]]"
1903,F:\Temp\1983\Doug Pithey\2.jpg,"[[48, 48, 48], [178, 178, 178], [227, 227, 227], [18, 18, 18], [115, 115, 115]]"
1904,F:\Temp\1983\Neil McGahee\3.jpg,"[[195, 195, 195], [29, 29, 29], [113, 113, 113], [69, 69, 69], [153, 153, 153]]"
1905,F:\Temp\1983\Robin Moyer\3.jpg,"[[205, 192, 172], [33, 30, 23], [210, 214, 207], [119, 85, 62], [184, 159, 139]]"
1906,F:\Temp\1983\Vyacheslav Polunin\1.jpg,"[[115, 115, 115], [25, 25, 25], [211, 211, 211], [71, 71, 71], [161, 161, 161]]"
1907,F:\Temp\1983\Vyacheslav Polunin\2.jpg,"[[108, 108, 108], [48, 48, 48], [223, 223, 223], [145, 145, 145], [28, 28, 28]]"
1908,F:\Temp\1983\Sergey Vasiliev\2.jpg,"[[74, 74, 74], [162, 162, 162], [119, 119, 119], [211, 211, 211], [31, 31, 31]]"
1909,F:\Temp\1983\Vyacheslav Polunin\3.jpg,"[[61, 61, 61], [152, 152, 152], [108, 108, 108], [19, 19, 19], [193, 193, 193]]"
1910,F:\Temp\1983\Chuck Fishman\1.jpg,"[[8, 15, 14], [75, 69, 60], [211, 194, 172], [31, 44, 41], [129, 108, 102]]"
1911,F:\Temp\1983\James Bruce Dickman\4.jpg,"[[56, 56, 56], [216, 216, 216], [121, 121, 121], [165, 165, 165], [79, 79, 79]]"
1912,F:\Temp\1983\Jim McLagan\2.jpg,"[[162, 162, 162], [82, 82, 82], [127, 127, 127], [203, 203, 203], [31, 31, 31]]"
1913,F:\Temp\1983\Robin Moyer\2.jpg,"[[135, 129, 115], [208, 212, 206], [50, 38, 29], [176, 173, 162], [85, 75, 65]]"
1914,F:\Temp\1983\Sergey Vasiliev\1.jpg,"[[30, 30, 30], [198, 198, 198], [109, 109, 109], [155, 155, 155], [65, 65, 65]]"
1915,F:\Temp\1983\Jose Manuel Martos Sanchez\1.jpg,"[[155, 155, 155], [20, 20, 20], [117, 117, 117], [190, 190, 190], [74, 74, 74]]"
1916,F:\Temp\1983\Robin Moyer\6.jpg,"[[181, 195, 190], [104, 79, 49], [158, 162, 141], [46, 36, 28], [138, 128, 95]]"
1917,F:\Temp\1983\James Bruce Dickman\8.jpg,"[[54, 54, 54], [227, 227, 227], [139, 139, 139], [186, 186, 186], [92, 92, 92]]"
1918,F:\Temp\1983\Jim McLagan\1.jpg,"[[196, 196, 196], [79, 79, 79], [122, 122, 122], [20, 20, 20], [163, 163, 163]]"
1919,F:\Temp\1983\Robin Moyer\1.jpg,"[[61, 52, 57], [200, 181, 165], [111, 93, 86], [17, 18, 28], [156, 136, 126]]"
1920,F:\Temp\1983\James Bruce Dickman\1.jpg,"[[31, 31, 31], [169, 169, 169], [121, 121, 121], [76, 76, 76], [201, 201, 201]]"
1921,F:\Temp\1983\James Bruce Dickman\5.jpg,"[[198, 198, 198], [36, 36, 36], [124, 124, 124], [162, 162, 162], [82, 82, 82]]"
1922,F:\Temp\1983\Eugen Zimmermann\1.jpg,"[[111, 111, 111], [26, 26, 26], [228, 228, 228], [164, 164, 164], [68, 68, 68]]"
1923,F:\Temp\1983\James Bruce Dickman\2.jpg,"[[79, 79, 79], [128, 128, 128], [228, 228, 228], [28, 28, 28], [177, 177, 177]]"
1924,F:\Temp\1983\James Bruce Dickman\7.jpg,"[[210, 210, 210], [106, 106, 106], [152, 152, 152], [46, 46, 46], [184, 184, 184]]"
1925,F:\Temp\1983\Robin Moyer\5.jpg,"[[151, 113, 71], [210, 221, 220], [44, 31, 21], [103, 58, 28], [184, 172, 146]]"
1926,F:\Temp\1983\Neil McGahee\2.jpg,"[[211, 211, 211], [78, 78, 78], [117, 117, 117], [166, 166, 166], [36, 36, 36]]"
1927,F:\Temp\1983\Doug Pithey\3.jpg,"[[200, 200, 200], [26, 26, 26], [120, 120, 120], [74, 74, 74], [160, 160, 160]]"
1928,F:\Temp\1983\Achim Bussler\7.jpg,"[[156, 156, 156], [74, 74, 74], [114, 114, 114], [29, 29, 29], [202, 202, 202]]"
1929,F:\Temp\1983\Robin Moyer\8.jpg,"[[61, 52, 57], [156, 136, 125], [17, 18, 28], [111, 93, 86], [200, 181, 165]]"
1930,F:\Temp\1983\Neil McGahee\8.jpg,"[[37, 37, 37], [219, 219, 219], [127, 127, 127], [170, 170, 170], [82, 82, 82]]"
1931,F:\Temp\1983\Sergey Vasiliev\3.jpg,"[[72, 72, 72], [189, 189, 189], [32, 32, 32], [143, 143, 143], [107, 107, 107]]"
1932,F:\Temp\1983\Robin Moyer\1.jpg,"[[61, 52, 57], [200, 181, 165], [111, 93, 86], [17, 18, 28], [156, 136, 126]]"
1933,F:\Temp\1983\Doug Pithey\1.jpg,"[[26, 26, 26], [173, 173, 173], [58, 58, 58], [115, 115, 115], [233, 233, 233]]"
1934,F:\Temp\1983\Achim Bussler\2.jpg,"[[150, 150, 150], [64, 64, 64], [112, 112, 112], [192, 192, 192], [27, 27, 27]]"
1935,F:\Temp\1983\Neil McGahee\5.jpg,"[[214, 214, 214], [18, 18, 18], [122, 122, 122], [163, 163, 163], [70, 70, 70]]"
1936,F:\Temp\1983\Achim Bussler\1.jpg,"[[116, 116, 116], [184, 184, 184], [32, 32, 32], [73, 73, 73], [150, 150, 150]]"
1937,F:\Temp\1983\Chuck Fishman\5.jpg,"[[51, 40, 31], [213, 217, 213], [149, 44, 28], [155, 147, 137], [97, 84, 70]]"
1938,F:\Temp\1983\Olav Fjeld Hasselknippe\1.jpg,"[[31, 31, 31], [163, 163, 163], [126, 126, 126], [213, 213, 213], [84, 84, 84]]"
1939,F:\Temp\1983\Randy Eli Grothe\2.jpg,"[[38, 38, 38], [106, 106, 106], [143, 143, 143], [192, 192, 192], [74, 74, 74]]"
1940,F:\Temp\1983\Vincent Mentzel\2.jpg,"[[144, 144, 144], [81, 81, 81], [168, 168, 168], [115, 115, 115], [43, 43, 43]]"
1941,F:\Temp\1983\Achim Bussler\3.jpg,"[[152, 152, 152], [23, 23, 23], [114, 114, 114], [69, 69, 69], [193, 193, 193]]"
1942,F:\Temp\1983\Chuck Fishman\6.jpg,"[[177, 156, 139], [60, 68, 64], [195, 201, 195], [39, 39, 33], [133, 95, 75]]"
1943,F:\Temp\1983\Randy Eli Grothe\4.jpg,"[[33, 33, 33], [170, 170, 170], [128, 128, 128], [211, 211, 211], [82, 82, 82]]"
1944,F:\Temp\1983\Chuck Fishman\3.jpg,"[[98, 90, 85], [222, 228, 225], [69, 45, 30], [161, 164, 161], [129, 127, 121]]"
1945,F:\Temp\1983\Chuck Fishman\4.jpg,"[[202, 215, 216], [55, 37, 25], [136, 116, 93], [101, 72, 47], [165, 170, 164]]"
1946,F:\Temp\1983\Neil McGahee\3.jpg,"[[195, 195, 195], [29, 29, 29], [113, 113, 113], [69, 69, 69], [153, 153, 153]]"
1947,F:\Temp\1983\Neil McGahee\9.jpg,"[[101, 101, 101], [31, 31, 31], [157, 157, 157], [60, 60, 60], [225, 225, 225]]"
1948,F:\Temp\1983\Martin Cleaver\1.jpg,"[[200, 200, 200], [52, 52, 52], [23, 23, 23], [143, 143, 143], [94, 94, 94]]"
1949,F:\Temp\1983\Anonymous\1.jpg,"[[148, 98, 58], [157, 176, 155], [61, 39, 34], [191, 158, 106], [200, 194, 162]]"
1950,F:\Temp\1983\Vincent Mentzel\1.jpg,"[[144, 144, 144], [57, 57, 57], [175, 175, 175], [106, 106, 106], [226, 226, 226]]"
1951,F:\Temp\1983\Vincent Mentzel\3.jpg,"[[145, 145, 145], [49, 49, 49], [172, 172, 172], [111, 111, 111], [207, 207, 207]]"
1952,F:\Temp\1983\Sergey Vasiliev\4.jpg,"[[62, 62, 62], [199, 199, 199], [23, 23, 23], [152, 152, 152], [106, 106, 106]]"
1953,F:\Temp\1983\Robin Moyer\4.jpg,"[[164, 168, 154], [44, 34, 22], [204, 212, 205], [117, 111, 92], [82, 60, 42]]"
1954,F:\Temp\1983\Neil McGahee\6.jpg,"[[62, 62, 62], [227, 227, 227], [108, 108, 108], [166, 166, 166], [32, 32, 32]]"
1955,F:\Temp\1983\Neil McGahee\7.jpg,"[[23, 23, 23], [199, 199, 199], [93, 93, 93], [51, 51, 51], [142, 142, 142]]"
1956,F:\Temp\1983\Neil McGahee\1.jpg,"[[33, 33, 33], [153, 153, 153], [68, 68, 68], [206, 206, 206], [108, 108, 108]]"
1957,F:\Temp\1983\Michael Melford\1.jpg,"[[44, 56, 34], [136, 140, 109], [78, 93, 65], [4, 6, 3], [220, 218, 202]]"
1958,F:\Temp\1983\Jim McLagan\4.jpg,"[[101, 101, 101], [208, 208, 208], [30, 30, 30], [136, 136, 136], [67, 67, 67]]"
1959,F:\Temp\1983\Neil McGahee\2.jpg,"[[211, 211, 211], [78, 78, 78], [117, 117, 117], [166, 166, 166], [36, 36, 36]]"
1960,F:\Temp\1983\Randy Eli Grothe\1.jpg,"[[111, 111, 111], [195, 195, 195], [67, 67, 67], [152, 152, 152], [25, 25, 25]]"
1961,F:\Temp\1983\Alain Raffestin\1.jpg,"[[60, 45, 29], [191, 179, 155], [131, 98, 59], [171, 144, 105], [203, 207, 200]]"
1962,F:\Temp\1983\Randy Eli Grothe\6.jpg,"[[78, 78, 78], [180, 180, 180], [34, 34, 34], [130, 130, 130], [232, 232, 232]]"
1963,F:\Temp\1983\Neil McGahee\2.jpg,"[[211, 211, 211], [78, 78, 78], [117, 117, 117], [166, 166, 166], [36, 36, 36]]"
1964,F:\Temp\1983\Neil McGahee\7.jpg,"[[23, 23, 23], [199, 199, 199], [93, 93, 93], [51, 51, 51], [142, 142, 142]]"
1965,F:\Temp\1983\Jim McLagan\5.jpg,"[[148, 148, 148], [20, 20, 20], [106, 106, 106], [188, 188, 188], [63, 63, 63]]"
1966,F:\Temp\1983\Christopher Steele-Perkins\1.jpg,"[[69, 69, 69], [174, 174, 174], [25, 25, 25], [216, 216, 216], [122, 122, 122]]"
1967,F:\Temp\1983\Neil McGahee\9.jpg,"[[101, 101, 101], [31, 31, 31], [157, 157, 157], [60, 60, 60], [225, 225, 225]]"
1968,F:\Temp\1983\Randy Eli Grothe\7.jpg,"[[57, 57, 57], [211, 211, 211], [137, 137, 137], [177, 177, 177], [96, 96, 96]]"
1969,F:\Temp\1983\Randy Eli Grothe\3.jpg,"[[73, 73, 73], [201, 201, 201], [34, 34, 34], [112, 112, 112], [152, 152, 152]]"
1970,F:\Temp\1983\Neil McGahee\1.jpg,"[[33, 33, 33], [153, 153, 153], [68, 68, 68], [206, 206, 206], [108, 108, 108]]"
1971,F:\Temp\1983\Neil McGahee\5.jpg,"[[214, 214, 214], [18, 18, 18], [122, 122, 122], [163, 163, 163], [70, 70, 70]]"
1972,F:\Temp\1983\John Bryson\1.jpg,"[[25, 22, 22], [209, 190, 157], [85, 66, 47], [70, 97, 157], [152, 120, 91]]"
1973,F:\Temp\1983\Neil McGahee\4.jpg,"[[23, 23, 23], [239, 239, 239], [95, 95, 95], [54, 54, 54], [159, 159, 159]]"
1974,F:\Temp\1983\Chuck Fishman\2.jpg,"[[41, 36, 29], [164, 161, 149], [133, 115, 94], [187, 198, 196], [98, 66, 48]]"
1975,F:\Temp\1983\Neil McGahee\4.jpg,"[[23, 23, 23], [239, 239, 239], [95, 95, 95], [54, 54, 54], [159, 159, 159]]"
1976,F:\Temp\1983\Jim McLagan\3.jpg,"[[34, 34, 34], [171, 171, 171], [221, 221, 221], [79, 79, 79], [124, 124, 124]]"
1977,F:\Temp\1983\Neil McGahee\6.jpg,"[[62, 62, 62], [227, 227, 227], [108, 108, 108], [166, 166, 166], [32, 32, 32]]"
1978,F:\Temp\1983\James Bruce Dickman\9.jpg,"[[172, 172, 172], [84, 84, 84], [231, 231, 231], [38, 38, 38], [132, 132, 132]]"
1979,F:\Temp\1983\Achim Bussler\4.jpg,"[[82, 82, 82], [190, 190, 190], [121, 121, 121], [37, 37, 37], [155, 155, 155]]"
1980,F:\Temp\1983\Amos Ulrich Schliack\3.jpg,"[[210, 210, 210], [75, 75, 75], [32, 32, 32], [116, 116, 116], [162, 162, 162]]"
1981,F:\Temp\1983\Neil McGahee\3.jpg,"[[195, 195, 195], [29, 29, 29], [113, 113, 113], [69, 69, 69], [153, 153, 153]]"
1982,F:\Temp\1983\Kent E. Gavin\3.jpg,"[[92, 92, 92], [176, 176, 176], [45, 45, 45], [208, 208, 208], [136, 136, 136]]"
1983,F:\Temp\1983\Chuck Fishman\7.jpg,"[[110, 86, 57], [176, 199, 199], [195, 66, 37], [74, 54, 38], [143, 135, 102]]"
1984,F:\Temp\1983\Enrico Ferorelli\8.jpg,"[[6, 10, 8], [236, 239, 213], [91, 95, 89], [61, 63, 54], [157, 166, 152]]"
1985,F:\Temp\1983\Randy Eli Grothe\4.jpg,"[[33, 33, 33], [170, 170, 170], [128, 128, 128], [211, 211, 211], [82, 82, 82]]"
1986,F:\Temp\1983\Kent E. Gavin\2.jpg,"[[182, 182, 182], [31, 31, 31], [139, 139, 139], [216, 216, 216], [86, 86, 86]]"
1987,F:\Temp\1983\Kent E. Gavin\5.jpg,"[[44, 44, 44], [169, 169, 169], [135, 135, 135], [199, 199, 199], [95, 95, 95]]"
1988,F:\Temp\1983\Grey Villet\5.jpg,"[[114, 114, 114], [37, 37, 37], [196, 196, 196], [157, 157, 157], [72, 72, 72]]"
1989,F:\Temp\1983\Kent E. Gavin\6.jpg,"[[122, 122, 122], [34, 34, 34], [210, 210, 210], [168, 168, 168], [80, 80, 80]]"
1990,F:\Temp\1983\Neil McGahee\1.jpg,"[[33, 33, 33], [153, 153, 153], [68, 68, 68], [206, 206, 206], [108, 108, 108]]"
1991,F:\Temp\1983\Chuck Fishman\1.jpg,"[[8, 15, 14], [75, 69, 60], [211, 194, 172], [31, 44, 41], [129, 108, 102]]"
1992,F:\Temp\1983\Grey Villet\2.jpg,"[[202, 202, 202], [62, 62, 62], [94, 94, 94], [32, 32, 32], [147, 147, 147]]"
1993,F:\Temp\1983\Vyacheslav Polunin\1.jpg,"[[115, 115, 115], [25, 25, 25], [211, 211, 211], [71, 71, 71], [161, 161, 161]]"
1994,F:\Temp\1983\Grey Villet\6.jpg,"[[212, 212, 212], [80, 80, 80], [27, 27, 27], [164, 164, 164], [126, 126, 126]]"
1995,F:\Temp\1983\Olav Fjeld Hasselknippe\1.jpg,"[[31, 31, 31], [163, 163, 163], [126, 126, 126], [213, 213, 213], [84, 84, 84]]"
1996,F:\Temp\1983\Grey Villet\3.jpg,"[[74, 74, 74], [167, 167, 167], [33, 33, 33], [209, 209, 209], [121, 121, 121]]"
1997,F:\Temp\1983\Kent E. Gavin\4.jpg,"[[27, 27, 27], [212, 212, 212], [136, 136, 136], [176, 176, 176], [81, 81, 81]]"
1998,F:\Temp\1983\David M. Rice-Evans\6.jpg,"[[135, 135, 135], [209, 209, 209], [35, 35, 35], [173, 173, 173], [88, 88, 88]]"
1999,F:\Temp\1983\Vincent Mentzel\4.jpg,"[[168, 168, 168], [51, 51, 51], [141, 141, 141], [101, 101, 101], [198, 198, 198]]"
2000,F:\Temp\1983\Ole Lind\1.jpg,"[[21, 21, 21], [155, 155, 155], [66, 66, 66], [203, 203, 203], [114, 114, 114]]"
2001,F:\Temp\1983\Neil McGahee\6.jpg,"[[62, 62, 62], [227, 227, 227], [108, 108, 108], [166, 166, 166], [32, 32, 32]]"
2002,F:\Temp\1983\David M. Rice-Evans\3.jpg,"[[22, 22, 22], [211, 211, 211], [113, 113, 113], [69, 69, 69], [155, 155, 155]]"
2003,F:\Temp\1983\Amos Ulrich Schliack\4.jpg,"[[86, 86, 86], [197, 197, 197], [26, 26, 26], [130, 130, 130], [166, 166, 166]]"
2004,F:\Temp\1983\Chuck Fishman\5.jpg,"[[51, 40, 31], [213, 217, 213], [149, 44, 28], [155, 147, 137], [97, 84, 70]]"
2005,F:\Temp\1983\Amos Ulrich Schliack\2.jpg,"[[144, 144, 144], [195, 195, 195], [27, 27, 27], [91, 91, 91], [115, 115, 115]]"
2006,F:\Temp\1983\Kent E. Gavin\1.jpg,"[[201, 201, 201], [23, 23, 23], [108, 108, 108], [153, 153, 153], [66, 66, 66]]"
2007,F:\Temp\1983\Stormi Lee Greener\3.jpg,"[[122, 122, 122], [219, 219, 219], [23, 23, 23], [72, 72, 72], [174, 174, 174]]"
2008,F:\Temp\1983\Stormi Lee Greener\6.jpg,"[[209, 209, 209], [15, 15, 15], [133, 133, 133], [172, 172, 172], [78, 78, 78]]"
2009,F:\Temp\1983\A. Wildenberg\1.jpg,"[[210, 205, 187], [70, 52, 40], [169, 147, 116], [25, 19, 16], [115, 98, 85]]"
2010,F:\Temp\1983\Stormi Lee Greener\8.jpg,"[[181, 181, 181], [82, 82, 82], [144, 144, 144], [209, 209, 209], [31, 31, 31]]"
2011,F:\Temp\1983\Randy Eli Grothe\3.jpg,"[[73, 73, 73], [201, 201, 201], [34, 34, 34], [112, 112, 112], [152, 152, 152]]"
2012,F:\Temp\1983\Randy Eli Grothe\5.jpg,"[[110, 110, 110], [30, 30, 30], [151, 151, 151], [201, 201, 201], [68, 68, 68]]"
2013,F:\Temp\1983\Grey Villet\1.jpg,"[[35, 35, 35], [196, 196, 196], [116, 116, 116], [77, 77, 77], [152, 152, 152]]"
2014,F:\Temp\1983\Chuck Fishman\2.jpg,"[[41, 36, 29], [164, 161, 149], [133, 115, 94], [187, 198, 196], [98, 66, 48]]"
2015,F:\Temp\1983\Enrico Ferorelli\5.jpg,"[[29, 20, 10], [158, 157, 123], [226, 228, 202], [73, 70, 51], [121, 119, 89]]"
2016,F:\Temp\1983\Amos Ulrich Schliack\1.jpg,"[[37, 37, 37], [176, 176, 176], [216, 216, 216], [91, 91, 91], [136, 136, 136]]"
2017,F:\Temp\1983\Chuck Fishman\6.jpg,"[[177, 156, 139], [60, 68, 64], [195, 201, 195], [39, 39, 33], [133, 95, 75]]"
2018,F:\Temp\1983\Randy Eli Grothe\1.jpg,"[[111, 111, 111], [195, 195, 195], [67, 67, 67], [152, 152, 152], [25, 25, 25]]"
2019,F:\Temp\1983\Kent E. Gavin\8.jpg,"[[203, 203, 203], [30, 30, 30], [126, 126, 126], [168, 168, 168], [78, 78, 78]]"
2020,F:\Temp\1983\Theo Westenberger\7.jpg,"[[49, 49, 37], [204, 205, 143], [79, 73, 52], [19, 19, 20], [129, 121, 88]]"
2021,F:\Temp\1983\Alain Raffestin\1.jpg,"[[60, 45, 29], [191, 179, 155], [131, 98, 59], [171, 144, 105], [203, 207, 200]]"
2022,F:\Temp\1983\David M. Rice-Evans\5.jpg,"[[205, 205, 205], [84, 84, 84], [134, 134, 134], [31, 31, 31], [174, 174, 174]]"
2023,F:\Temp\1983\Neil McGahee\7.jpg,"[[23, 23, 23], [199, 199, 199], [93, 93, 93], [51, 51, 51], [142, 142, 142]]"
2024,F:\Temp\1983\Grey Villet\4.jpg,"[[171, 171, 171], [88, 88, 88], [133, 133, 133], [208, 208, 208], [38, 38, 38]]"
2025,F:\Temp\1983\Theo Westenberger\1.jpg,"[[13, 12, 14], [193, 157, 116], [238, 231, 215], [126, 78, 54], [62, 32, 31]]"
2026,F:\Temp\1983\Randy Eli Grothe\7.jpg,"[[57, 57, 57], [211, 211, 211], [137, 137, 137], [177, 177, 177], [96, 96, 96]]"
2027,F:\Temp\1983\Enrico Ferorelli\4.jpg,"[[24, 19, 18], [232, 224, 222], [116, 101, 97], [73, 61, 51], [167, 150, 159]]"
2028,F:\Temp\1983\Enrico Ferorelli\7.jpg,"[[215, 223, 208], [85, 81, 72], [119, 121, 108], [40, 38, 33], [159, 164, 144]]"
2029,F:\Temp\1983\James Long\1.jpg,"[[48, 89, 98], [165, 156, 136], [30, 17, 12], [222, 196, 167], [105, 118, 111]]"
2030,F:\Temp\1983\Theo Westenberger\4.jpg,"[[190, 143, 99], [77, 44, 34], [241, 232, 194], [29, 21, 18], [109, 84, 69]]"
